Title,Link,Type,Module
"PHT000000039_0009 - Transcript of day 16 of the UK Covid-19 Inquiry Module 2 Hearing, dated 1 November 2023.",https://covid19.public-inquiry.uk/documents/pht000000039_0009-transcript-of-day-16-of-the-uk-covid-19-inquiry-module-2-hearing-dated-1-november-2023/,Type:Evidence,Module:Module 2B
"INQ000089875 - Email chain between Dr Chris Llewelyn (WLGA Chief Executive), Tracey Burke (Education Directorate) and other colleagues, regarding communications and engagement with local authorities, dated between 21/03/2020 and 22/03/2020.",https://covid19.public-inquiry.uk/documents/inq000089875-email-chain-between-dr-chris-llewelyn-wlga-chief-executive-tracey-burke-education-directorate-and-other-colleagues-regarding-communications-and-engagement-with-local-authorities/,Type:Evidence,Module:Module 2B
"INQ000197994_0003 & 0005 - Emails between Simon Ridley (Director General, Cabinet Office), Reg Kilpatrick (Director for Local Government, Welsh Government) and Northern Irish Government and Welsh Government colleagues, regarding Covid-19: Shielding, dated between 18/03/2020 to 19/03/2020.",https://covid19.public-inquiry.uk/documents/inq000197994_0003-0005-emails-between-simon-ridley-director-general-cabinet-office-reg-kilpatrick-director-for-local-government-welsh-government-and-northern-irish-government-and-welsh-gove/,Type:Evidence,Module:Module 2B
"INQ000082951 - Joint statement of Association of Directors of Social Services Cymru (Wales) and Welsh Local Government Association titled Coronavirus, dated 20/03/2020.",https://covid19.public-inquiry.uk/documents/inq000082951-joint-statement-of-association-of-directors-of-social-services-cymru-wales-and-welsh-local-government-association-titled-coronavirus-dated-20-03-2020/,Type:Evidence,Module:Module 2B
"INQ000147237_0001 -0002 - Briefing from Public Health Wales, titled Public Health Wales briefing: cluster of pneumonia of unknown aetiology in Wuhan City, China, dated 08/01/2020.",https://covid19.public-inquiry.uk/documents/inq000147237_0001-0002-briefing-from-public-health-wales-titled-public-health-wales-briefing-cluster-of-pneumonia-of-unknown-aetiology-in-wuhan-city-china-dated-08-01-2020/,Type:Evidence,Module:Module 2B
"PHT000000014_0020 - Transcript of day 14 of the UK Covid-19 Inquiry Module 1 Hearing, dated 04/07/2023",https://covid19.public-inquiry.uk/documents/pht000000014_0020-transcript-of-day-14-of-the-uk-covid-19-inquiry-module-1-hearing-dated-04-07-2023/,Type:Evidence,Module:Module 2B
"INQ000221027_0001 - Minutes of the Welsh Government meeting, regarding what next part 3, dated 21/05/2020.",https://covid19.public-inquiry.uk/documents/inq000221027_0001-minutes-of-the-welsh-government-meeting-regarding-what-next-part-3-dated-21-05-2020/,Type:Evidence,Module:Module 2B
"INQ000129852_0006 - Minutes of the Welsh Government Cabinet meeting, Chaired by Mark Drakeford (First Minister of Wales), regarding COVID-19, dated 25/02/2020.",https://covid19.public-inquiry.uk/documents/inq000129852_0006-minutes-of-the-welsh-government-cabinet-meeting-chaired-by-mark-drakeford-first-minister-of-wales-regarding-covid-19-dated-25-02-2020/,Type:Evidence,Module:Module 2B
"INQ000068464_0002 - Minutes of the Wales TUC, WTUC Pan Equality Committee Members and Union Equalities Officers meeting, regarding equalities impact of Covid-19, dated 21/04/2020.",https://covid19.public-inquiry.uk/documents/inq000068464_0002-minutes-of-the-wales-tuc-wtuc-pan-equality-committee-members-and-union-equalities-officers-meeting-regarding-equalities-impact-of-covid-19-dated-21-04-2020/,Type:Evidence,Module:Module 2B
"INQ000362236  - Fourth Witness statement provided by Dr Andrew Goodall, on behalf of NHS Wales, dated 04/12/2023.",https://covid19.public-inquiry.uk/documents/inq000362236-fourth-witness-statement-provided-by-dr-andrew-goodall-on-behalf-of-nhs-wales-dated-04-12-2023/,Type:Evidence,Module:Module 2B
"INQ000327735 - First Witness Statement of Dr Andrew Goodall, Permanent Secretary, Welsh Government, dated 21/09/2023.",https://covid19.public-inquiry.uk/documents/inq000327735-first-witness-statement-of-dr-andrew-goodall-permanent-secretary-welsh-government-dated-21-09-2023/,Type:Evidence,Module:Module 2B
"INQ000083227 - Organisation Chart from Welsh Government of Welsh Goverment Ministers, dated 01/11/2019.",https://covid19.public-inquiry.uk/documents/inq000083227-organisation-chart-from-welsh-government-of-welsh-goverment-ministers-dated-01-11-2019/,Type:Evidence,Module:Module 2B
"INQ000221045 _0002 - Minutes of the ExCovid meeting, Chaired by Shan Morgan, regarding updates from Dr Andrew Goodall and Technical Advisory Group, Covid 19 Stocktake and lessons learnt exercise and other matters, dated 13/10/2020.",https://covid19.public-inquiry.uk/documents/inq000221045-_0002-minutes-of-the-excovid-meeting-chaired-by-shan-morgan-regarding-updates-from-dr-andrew-goodall-and-technical-advisory-group-covid-19-stocktake-and-lessons-learnt-exercise-and-o/,Type:Evidence,Module:Module 2B
"INQ000191663_0001 - Minutes of the Public Health Wales care home meeting, regarding approach to care homes reporting outbreaks, modelling, PPE and other matters, dated 18 April 2020.",https://covid19.public-inquiry.uk/documents/inq000191663_0001-minutes-of-the-public-health-wales-care-home-meeting-regarding-approach-to-care-homes-reporting-outbreaks-modelling-ppe-and-other-matters-dated-18-april-2020/,Type:Evidence,Module:Module 2B
"INQ000262076_0003- Minutes of the NHS Wales Executive board meeting, Chaired by Andrew Goodall (NHS Wales Chief Executive), regarding implementation of a healthier Wales, development of intermediate/community based capacity for care system and other matters dated 21/01/2020.",https://covid19.public-inquiry.uk/documents/inq000262076_0003-minutes-of-the-nhs-wales-executive-board-meeting-chaired-by-andrew-goodall-nhs-wales-chief-executive-regarding-implementation-of-a-healthier-wales-development-of-intermediate-c/,Type:Evidence,Module:Module 2B
"INQ000252549_0001- Written Statement by the Welsh Government from Vaughan Gething, Minister for Health and Social Services, titled Distribution of Personal Protective Equipment (PPE) to social care settings, dated 19/03/2020.",https://covid19.public-inquiry.uk/documents/inq000252549_0001-written-statement-by-the-welsh-government-from-vaughan-gething-minister-for-health-and-social-services-titled-distribution-of-personal-protective-equipment-ppe-to-social-care-se/,Type:Evidence,Module:Module 2B
"INQ000056332_0002 - Debrief report from Public Health Wales, titled Exercise Seren City 2020 - observations and recommendations from a strategic, table-top exercise, on lockdown measures in response to COVID-19, dated March 2020.",https://covid19.public-inquiry.uk/documents/inq000056332_0002-debrief-report-from-public-health-wales-titled-exercise-seren-city-2020-observations-and-recommendations-from-a-strategic-table-top-exercise-on-lockdown-measures-in-response-t/,Type:Evidence,Module:Module 2B
"INQ000319643  - Third Witness Statement provided by Dr Andrew Goodall, on behalf of the Welsh Government Health and Social Services Group, dated 29/09/2023.",https://covid19.public-inquiry.uk/documents/inq000319643-third-witness-statement-provided-by-dr-andrew-goodall-on-behalf-of-the-welsh-government-health-and-social-services-group-dated-29-09-2023/,Type:Evidence,Module:Module 2B
"INQ000056334_0004 - Briefing from Public Health Wales to Minister for Health and Social Services, titled moving to the 'new normal', undated.",https://covid19.public-inquiry.uk/documents/inq000056334_0004-briefing-from-public-health-wales-to-minister-for-health-and-social-services-titled-moving-to-the-new-normal-undated/,Type:Evidence,Module:Module 2B
"INQ000147283_0001- Email from Tracey Cooper (Chief Executive, Public Health Wales) to Dr Andrew Goodall (Chief Executive, NHS Wales), Sir Frank Atherton (Chief Medical Officer for Wales) and others, regarding changes to the case definition and the movement to delay phase, dated 12/03/2020.",https://covid19.public-inquiry.uk/documents/inq000147283_0001-email-from-tracey-cooper-chief-executive-public-health-wales-to-dr-andrew-goodall-chief-executive-nhs-wales-sir-frank-atherton-chief-medical-officer-for-wales-and-others-r/,Type:Evidence,Module:Module 2B
"INQ000235212 -Witness statement provided by Dr Tracey Cooper on behalf of Public Health Wales, dated 01/08/2023.",https://covid19.public-inquiry.uk/documents/inq000235212-witness-statement-provided-by-dr-tracey-cooper-on-behalf-of-public-health-wales-dated-01-08-2023/,Type:Evidence,Module:Module 2B
"INQ000336344_0002 - Email chain between Darren Miller MS (Senedd Constituency Member), Tracey Cooper (Chief Executive, Public Health Wales), Andrew Goodall (NHS Chief Executive) PS Minister for Health and Social Services, Vaughan Gething (Cabinet Secretary and Minister for Health and Social Services) and colleagues, regarding Covid-19 testing and care home admissions, dated between 28/03/2020 and 30/03/2020.",https://covid19.public-inquiry.uk/documents/inq000336344_0002-email-chain-between-darren-miller-ms-senedd-constituency-member-tracey-cooper-chief-executive-public-health-wales-andrew-goodall-nhs-chief-executive-ps-minister-for-health/,Type:Evidence,Module:Module 2B
"INQ000182389_0001 - Email from Andrew Goodall (NHS Wales Chief Executive) to Jo-Anne Danies (Director Mental Health Vulnerable Groups and NHS Governance/Director Test, Trace, Protect) regarding coordination, dated 21/03/2020.",https://covid19.public-inquiry.uk/documents/inq000182389_0001-email-from-andrew-goodall-nhs-wales-chief-executive-to-jo-anne-danies-director-mental-health-vulnerable-groups-and-nhs-governance-director-test-trace-protect-regarding-coordi/,Type:Evidence,Module:Module 2B
"INQ000396878 - Fifth Witness statement of Dr Andrew Goodall, Permanent Secretary and Principal Accounting Officer, former Director General, HSS and NHS Wales Chief Executive, dated 08/01/2024.",https://covid19.public-inquiry.uk/documents/inq000396878-fifth-witness-statement-of-dr-andrew-goodall-permanent-secretary-and-principal-accounting-officer-former-director-general-hss-and-nhs-wales-chief-executive-dated-08-01-2024/,Type:Evidence,Module:Module 2B
"INQ000298968_0001-0002 - Email from Health Emergency Planning Manager to David Goulding (Advisor to the NHS Wales emergency planning advisory group) and colleagues, regarding Countermeasures group meeting, dated 12/02/2020.",https://covid19.public-inquiry.uk/documents/inq000298968_0001-0002-email-from-health-emergency-planning-manager-to-david-goulding-advisor-to-the-nhs-wales-emergency-planning-advisory-group-and-colleagues-regarding-countermeasures-group-mee/,Type:Evidence,Module:Module 2B
"INQ000215454 - Email between Lee Waters (Deputy Minister for Climate Change) to Toby Mason (Head of Strategic Communications), Clare Jenkins (Special Advisor), Fliss Bennee (Co-Chair Technical Advisory Group), and others regarding press conference following 9am call, dated 09/06/2020.",https://covid19.public-inquiry.uk/documents/inq000215454-email-between-lee-waters-deputy-minister-for-climate-change-to-toby-mason-head-of-strategic-communications-clare-jenkins-special-advisor-fliss-bennee-co-chair-technical-advisor/,Type:Evidence,Module:Module 2B
"INQ000066189 - Chief Medical Officer for Wales Annual Report 2018/19 titled valuing our health, undated.",https://covid19.public-inquiry.uk/documents/inq000066189-chief-medical-officer-for-wales-annual-report-2018-19-titled-valuing-our-health-undated/,Type:Evidence,Module:Module 2B
"INQ000224062 - Email chain between Dr Rob Orford (Chief Scientific Advisor for Health, Welsh Government) and Dr Christopher Williams (Consultant Epidemiologist, Public Health Wales), regarding health care worker screening, dated 01/04/2020.",https://covid19.public-inquiry.uk/documents/inq000224062-email-chain-between-dr-rob-orford-chief-scientific-advisor-for-health-welsh-government-and-dr-christopher-williams-consultant-epidemiologist-public-health-wales-regarding-health/,Type:Evidence,Module:Module 2B
"INQ000312930 - Briefing from Wales Technical Advisory Cell regarding COVID-19, dated 23/03/2020.",https://covid19.public-inquiry.uk/documents/inq000312930-briefing-from-wales-technical-advisory-cell-regarding-covid-19-dated-23-03-2020/,Type:Evidence,Module:Module 2B
"INQ000066357 - Briefing from Welsh Government Technical Advisory Group titled variant of concern (VOC 202012/01) and education in Wales, dated 07/01/2021.",https://covid19.public-inquiry.uk/documents/inq000066357-briefing-from-welsh-government-technical-advisory-group-titled-variant-of-concern-voc-202012-01-and-education-in-wales-dated-07-01-2021/,Type:Evidence,Module:Module 2B
"INQ000068463 - Report of the BAME Covid-19 Socioeconomic Subgroup, dated 01/06/2020.",https://covid19.public-inquiry.uk/documents/inq000068463-report-of-the-bame-covid-19-socioeconomic-subgroup-dated-01-06-2020/,Type:Evidence,Module:Module 2B
"INQ000198589 - Ministerial Advice for decision by the First Minister, regarding agreement of the Health Protection (Coronavirus Restrictions) (No. 4) (Wales) Regulations 2020, dated 03/11/2020.",https://covid19.public-inquiry.uk/documents/inq000198589-ministerial-advice-for-decision-by-the-first-minister-regarding-agreement-of-the-health-protection-coronavirus-restrictions-no-4-wales-regulations-2020-dated-03-11-2020/,Type:Evidence,Module:Module 2B
